10,2011-08-24,08:38:51,16:59:00,Piła
10,2011-08-25,08:50:57,14:56:03,Poznań
10,2011-08-26,08:57:10,16:18:02,Łódź
10,2011-08-29,08:37:09,17:02:16,Wrocław
10,2011-08-30,08:28:06,18:03:12,Piła
10,2011-08-31,08:10:36,16:18:38,Poznań
10,2011-09-01,08:47:03,16:55:30,Łódź
10,2011-09-02,08:39:40,17:23:13,Wrocław
10,2011-09-05,09:16:23,15:25:45,Piła
10,2011-09-06,08:49:05,16:59:59,Poznań
10,2011-09-07,08:44:52,16:51:48,Łódź
10,2011-09-08,08:38:44,15:00:14,Wrocław
10,2011-09-09,08:50:37,17:37:17,Piła
10,2011-09-12,11:31:41,17:23:10,Poznań
10,2011-09-13,08:39:55,17:25:13,Łódź
10,2011-09-14,08:25:01,16:45:16,Wrocław
10,2011-09-15,08:43:44,18:22:56,Piła
10,2011-09-16,08:46:24,17:26:54,Poznań
10,2011-09-26,08:45:05,17:22:38,Łódź
10,2011-09-27,08:46:48,16:52:16,Wrocław
10,2011-09-28,08:28:11,16:53:38,Piła
10,2011-09-29,08:30:51,17:26:13,Poznań
10,2011-09-30,08:39:59,17:30:28,Łódź
10,2011-10-10,08:54:06,17:08:11,Wrocław
10,2011-10-11,08:53:39,17:59:06,Piła
10,2011-10-12,08:56:25,17:24:42,Poznań
10,2011-10-13,08:52:56,17:13:17,Łódź
10,2011-10-14,08:52:57,17:21:03,Wrocław
10,2011-10-17,09:02:44,17:09:13,Piła
10,2011-10-18,08:58:31,17:10:16,Poznań
10,2011-10-19,08:52:29,17:22:53,Łódź
10,2011-10-20,08:52:45,16:58:02,Wrocław
10,2011-10-21,08:53:37,17:08:43,Piła
10,2011-10-24,08:40:49,16:12:55,Poznań
10,2011-10-25,08:53:25,16:53:29,Łódź
10,2011-10-26,08:56:30,18:01:36,Wrocław
10,2011-10-27,08:51:33,17:19:12,Piła
10,2011-10-28,08:53:00,18:08:23,Poznań
10,2011-10-31,08:54:08,18:04:12,Łódź
10,2011-11-02,08:50:23,17:15:16,Wrocław
10,2011-11-03,08:50:24,17:40:37,Piła
10,2011-11-04,08:50:51,16:31:51,Poznań
10,2011-11-07,08:52:02,17:27:18,Łódź
10,2011-11-08,08:49:07,17:26:09,Wrocław
10,2011-11-09,08:44:59,16:56:58,Piła
10,2011-11-10,08:49:43,17:22:22,Poznań
10,2011-11-14,08:52:52,17:10:36,Łódź
10,2011-11-15,08:34:43,18:01:22,Wrocław
10,2011-11-16,08:50:05,16:55:19,Piła
10,2011-11-17,08:24:30,17:39:44,Poznań
10,2011-11-18,08:52:27,16:12:41,Łódź
10,2011-11-21,08:50:29,17:19:46,Wrocław
10,2011-11-22,08:51:14,17:16:30,Piła
10,2011-11-23,08:50:22,18:36:13,Poznań
10,2011-11-24,08:54:04,19:04:31,Łódź
10,2011-11-25,08:50:58,18:02:23,Wrocław
10,2011-11-28,08:55:37,17:19:22,Piła
10,2011-11-29,08:53:28,17:39:59,Poznań
10,2011-11-30,08:51:28,17:46:45,Łódź
10,2011-12-01,08:49:57,17:05:12,Wrocław
10,2011-12-02,08:53:58,17:35:31,Piła
10,2011-12-12,08:54:12,17:49:55,Poznań
10,2011-12-14,08:34:07,16:51:49,Łódź
10,2011-12-15,08:46:56,16:55:31,Wrocław
10,2011-12-16,08:08:18,18:03:20,Piła
10,2011-12-19,08:51:07,17:25:44,Poznań
10,2011-12-20,08:48:43,17:04:02,Łódź
10,2011-12-21,08:54:55,17:08:54,Wrocław
10,2011-12-22,08:51:51,16:57:50,Piła
10,2011-12-23,08:55:14,16:55:34,Poznań
10,2011-12-27,08:44:40,17:02:17,Łódź
10,2011-12-28,08:51:35,16:56:47,Wrocław
10,2011-12-29,08:52:05,16:54:45,Piła
10,2011-12-30,08:51:06,17:31:19,Poznań
10,2012-01-09,08:51:49,17:30:23,Łódź
10,2012-01-10,08:48:22,17:29:20,Wrocław
10,2012-01-11,08:53:36,16:58:53,Piła
10,2012-01-12,08:55:14,16:49:23,Poznań
10,2012-01-13,08:52:27,18:07:26,Łódź
10,2012-01-16,08:53:17,17:13:37,Wrocław
10,2012-01-17,08:52:11,17:35:38,Piła
10,2012-01-18,08:56:47,17:36:18,Poznań
10,2012-01-19,08:54:48,18:10:02,Łódź
10,2012-01-20,08:54:46,17:50:26,Wrocław
10,2012-01-23,08:54:44,15:30:28,Piła
10,2012-01-24,08:53:20,18:06:46,Poznań
10,2012-01-25,08:55:20,17:25:47,Łódź
10,2012-01-26,08:47:32,18:14:03,Wrocław
10,2012-01-27,08:52:04,17:38:14,Piła
10,2012-01-30,08:40:53,16:59:44,Poznań
10,2012-01-31,08:56:19,18:11:33,Łódź
10,2012-02-01,08:55:40,17:51:01,Wrocław
10,2012-02-02,08:54:01,17:59:16,Piła
10,2012-02-03,08:18:11,17:43:27,Poznań
10,2012-02-06,08:55:29,16:15:59,Łódź
10,2012-02-07,08:38:52,17:23:33,Wrocław
10,2012-02-08,08:57:22,18:02:41,Piła
10,2012-02-09,08:55:48,17:48:18,Poznań
10,2012-02-10,08:03:52,16:59:08,Łódź
10,2012-02-13,08:26:54,15:51:47,Wrocław
10,2012-02-14,08:33:10,16:48:26,Piła
10,2012-02-15,08:35:26,17:40:44,Poznań
10,2012-02-16,08:27:28,17:27:47,Łódź
10,2012-02-17,08:48:57,16:57:57,Wrocław
10,2012-02-21,08:05:33,16:31:55,Piła
10,2012-02-22,08:55:36,18:06:02,Poznań
10,2012-02-23,08:55:12,17:37:18,Łódź
10,2012-02-27,08:36:01,16:33:29,Wrocław
10,2012-02-28,08:31:59,16:52:19,Piła
10,2012-02-29,08:56:42,17:45:30,Poznań
10,2012-03-01,08:56:44,17:41:57,Łódź
10,2012-03-02,08:53:51,16:46:35,Wrocław
10,2012-03-05,08:28:52,16:37:20,Piła
10,2012-03-06,08:53:56,17:26:50,Poznań
10,2012-03-07,08:54:16,17:29:38,Łódź
10,2012-03-08,08:55:24,17:50:10,Wrocław
10,2012-03-09,08:56:15,17:19:25,Piła
10,2012-03-12,08:12:43,16:30:58,Poznań
10,2012-03-13,08:54:30,17:50:07,Łódź
10,2012-03-14,08:55:42,16:14:34,Wrocław
10,2012-03-15,08:53:39,18:03:35,Piła
10,2012-03-16,08:58:52,16:59:23,Poznań
10,2012-03-20,08:56:10,18:08:10,Łódź
10,2012-03-21,08:51:05,17:01:26,Wrocław
10,2012-03-22,08:54:49,18:18:03,Piła
10,2012-03-23,08:54:33,17:39:53,Poznań
10,2012-03-26,08:55:56,17:30:36,Łódź
10,2012-03-27,08:41:30,17:33:15,Wrocław
10,2012-03-28,08:55:10,18:10:37,Piła
10,2012-03-29,08:53:56,18:09:57,Poznań
10,2012-03-30,08:55:19,16:40:39,Łódź
10,2012-04-02,08:54:21,17:29:40,Wrocław
10,2012-04-03,08:54:54,16:59:57,Piła
10,2012-04-04,08:54:38,17:40:14,Poznań
10,2012-04-05,08:56:59,17:58:34,Łódź
10,2012-04-06,08:46:26,16:46:46,Wrocław
10,2012-04-11,08:52:14,17:37:33,Piła
10,2012-04-12,08:57:06,18:18:43,Poznań
10,2012-04-13,11:08:01,18:16:07,Łódź
10,2012-04-23,08:50:31,16:15:40,Wrocław
10,2012-04-24,08:56:14,18:07:08,Piła
10,2012-04-26,08:57:34,17:52:29,Poznań
10,2012-04-27,08:56:21,17:06:41,Łódź
10,2012-04-30,08:52:50,17:24:47,Wrocław
10,2012-05-02,08:45:42,17:21:04,Piła
10,2012-05-04,07:51:22,16:01:38,Poznań
10,2012-05-07,09:17:08,17:27:42,Łódź
10,2012-05-08,08:49:05,17:09:22,Wrocław
10,2012-05-09,08:52:26,17:01:44,Piła
10,2012-05-10,08:47:00,18:09:54,Poznań
10,2012-05-11,08:53:13,17:26:02,Łódź
10,2012-05-16,08:52:29,17:15:21,Wrocław
10,2012-05-17,08:56:23,17:46:44,Piła
10,2012-05-18,08:57:45,16:59:05,Poznań
10,2012-05-21,08:56:31,16:55:53,Łódź
10,2012-05-22,08:55:16,17:40:33,Wrocław
10,2012-05-23,08:54:26,17:04:51,Piła
10,2012-05-24,08:58:37,17:46:41,Poznań
10,2012-05-25,08:57:34,17:27:52,Łódź
10,2012-05-28,08:38:41,15:51:34,Wrocław
10,2012-05-29,08:52:41,16:53:34,Piła
10,2012-05-30,08:58:40,17:49:31,Poznań
10,2012-05-31,08:53:26,17:30:47,Łódź
10,2012-06-01,08:53:08,18:46:25,Wrocław
10,2012-06-04,08:55:58,17:44:17,Piła
10,2012-06-05,08:56:37,18:54:46,Poznań
10,2012-06-06,09:00:11,17:18:37,Łódź
10,2012-06-07,09:14:48,17:25:07,Wrocław
10,2012-06-08,09:10:47,16:34:33,Piła
10,2012-06-11,09:04:16,17:44:54,Poznań
10,2012-06-12,09:07:48,17:23:07,Łódź
10,2012-06-13,08:57:33,17:37:54,Wrocław
10,2012-06-14,09:05:37,18:27:07,Piła
10,2012-06-18,08:59:12,15:55:51,Poznań
10,2012-06-19,08:58:20,18:13:41,Łódź
10,2012-06-20,09:01:48,17:51:57,Wrocław
10,2012-06-21,09:07:41,17:58:07,Piła
10,2012-06-22,08:58:29,17:02:46,Poznań
10,2012-06-25,09:07:09,18:22:36,Łódź
10,2012-06-26,09:13:23,18:18:41,Wrocław
10,2012-06-27,09:10:58,17:16:15,Piła
10,2012-06-28,09:21:10,18:02:16,Poznań
10,2012-06-29,09:36:40,17:07:01,Łódź
10,2012-07-02,08:53:47,17:09:00,Wrocław
10,2012-07-03,09:16:49,18:09:03,Piła
10,2012-07-04,09:31:37,18:13:35,Poznań
10,2012-07-05,09:08:37,18:17:04,Łódź
10,2012-07-06,09:21:53,18:29:13,Wrocław
10,2012-07-09,07:37:57,16:14:05,Piła
10,2012-07-10,09:22:51,18:17:05,Poznań
10,2012-07-11,09:19:18,18:35:46,Łódź
10,2012-07-12,09:35:17,18:33:27,Wrocław
10,2012-07-13,09:16:26,18:02:12,Piła
10,2012-07-16,09:22:28,18:15:03,Poznań
10,2012-07-17,09:39:55,18:29:13,Łódź
10,2012-07-18,10:35:19,18:33:21,Wrocław
10,2012-07-19,10:54:20,18:29:45,Piła
10,2012-07-24,09:51:40,18:22:21,Poznań
10,2012-07-25,09:45:54,18:31:35,Łódź
10,2012-07-26,09:29:31,18:18:51,Wrocław
10,2012-07-27,09:49:52,18:33:46,Piła
10,2012-07-30,09:35:44,18:08:31,Poznań
10,2012-07-31,09:46:35,19:00:58,Łódź
10,2012-08-01,09:39:20,17:17:28,Wrocław
10,2012-08-02,09:49:47,18:12:02,Piła
10,2012-08-03,09:46:17,18:15:18,Poznań
10,2012-08-06,09:50:02,18:16:42,Łódź
10,2012-08-07,10:03:49,18:29:17,Wrocław
10,2012-08-08,10:02:40,18:38:35,Piła
10,2012-08-09,10:01:43,19:01:09,Poznań
10,2012-08-10,10:05:29,18:05:55,Łódź
10,2012-08-13,10:05:48,18:26:33,Wrocław
10,2012-08-14,10:05:51,18:37:55,Piła
10,2012-08-16,10:01:10,18:40:29,Poznań
10,2012-08-17,09:49:47,18:20:58,Łódź
10,2012-08-20,08:47:23,08:47:23,Wrocław
10,2012-08-27,10:11:15,18:35:16,Piła
10,2012-08-28,09:53:13,18:31:51,Poznań
10,2012-08-29,10:01:50,18:46:39,Łódź
10,2012-08-30,10:16:50,18:53:11,Wrocław
10,2012-08-31,10:13:13,18:42:17,Piła
10,2012-09-03,09:33:01,16:08:44,Poznań
10,2012-09-04,09:57:46,18:54:37,Łódź
10,2012-09-05,09:56:57,19:06:32,Wrocław
10,2012-09-06,10:04:05,18:34:33,Piła
10,2012-09-07,10:14:23,19:04:32,Poznań
10,2012-09-10,10:04:13,17:01:45,Łódź
10,2012-09-11,10:20:32,19:29:03,Wrocław
10,2012-09-12,10:43:10,19:29:37,Piła
10,2012-09-13,09:20:07,19:17:04,Poznań
10,2012-09-14,09:06:21,18:12:45,Łódź
10,2012-09-17,10:22:51,19:37:52,Wrocław
10,2012-09-18,10:21:29,19:03:15,Piła
10,2012-09-19,10:14:40,19:05:45,Poznań
10,2012-09-20,09:57:53,18:53:04,Łódź
10,2012-09-21,10:21:59,19:05:20,Wrocław
10,2012-09-24,09:52:45,23:55:23,Piła
10,2012-09-25,00:00:23,19:11:30,Poznań
10,2012-09-26,09:42:07,17:44:55,Łódź
10,2012-09-27,08:12:37,16:27:37,Wrocław
10,2012-09-28,09:02:59,19:14:27,Piła
10,2012-10-01,09:15:35,18:10:56,Poznań
10,2012-10-02,09:11:56,18:38:01,Łódź
10,2012-10-03,09:30:27,17:20:51,Wrocław
10,2012-10-04,09:16:37,18:06:42,Piła
10,2012-10-05,09:36:40,18:33:05,Poznań
10,2012-10-08,09:34:29,16:14:51,Łódź
10,2012-10-09,09:20:20,19:05:31,Wrocław
10,2012-10-10,08:54:35,17:20:29,Piła
10,2012-10-11,08:12:25,08:12:25,Poznań
10,2012-10-12,16:01:25,16:03:02,Łódź
10,2012-10-15,09:54:48,18:01:37,Wrocław
10,2012-10-16,09:09:36,17:05:07,Piła
10,2012-10-17,09:35:40,17:30:41,Poznań
10,2012-10-18,09:38:53,19:08:46,Łódź
10,2012-10-19,09:54:56,18:00:23,Wrocław
10,2012-10-22,09:44:59,18:22:13,Piła
10,2012-10-23,09:01:31,19:00:07,Poznań
10,2012-10-24,08:37:55,17:29:01,Łódź
10,2012-10-25,09:45:41,19:00:56,Wrocław
10,2012-10-26,09:51:46,18:16:55,Piła
10,2012-10-29,10:11:41,21:36:53,Poznań
10,2012-10-30,10:17:18,18:27:54,Łódź
10,2012-10-31,10:24:18,18:24:37,Wrocław
10,2012-11-05,09:44:32,17:53:33,Piła
10,2012-11-06,10:16:18,18:51:48,Poznań
10,2012-11-07,10:40:21,18:34:31,Łódź
10,2012-11-08,09:05:42,17:40:44,Wrocław
10,2012-11-09,13:18:26,19:38:48,Piła
10,2012-11-12,11:20:06,19:24:43,Poznań
10,2012-11-13,09:39:00,18:33:07,Łódź
10,2012-11-14,10:33:39,19:14:34,Wrocław
10,2012-11-15,10:36:18,19:23:27,Piła
10,2012-11-16,11:30:32,19:25:28,Poznań
10,2012-11-19,10:07:24,16:12:15,Łódź
10,2012-11-20,10:55:36,19:35:52,Wrocław
10,2012-11-21,11:04:12,18:35:20,Piła
10,2012-11-22,10:27:53,19:18:03,Poznań
10,2012-11-23,10:38:33,15:03:53,Łódź
10,2012-11-26,10:22:09,18:49:57,Wrocław
10,2012-11-27,10:44:37,19:00:21,Piła
10,2012-11-28,10:16:44,18:18:27,Poznań
10,2012-11-29,10:30:41,18:30:54,Łódź
10,2012-11-30,11:18:23,19:53:42,Wrocław
10,2012-12-03,10:59:56,19:07:36,Piła
10,2012-12-04,12:33:08,20:05:25,Poznań
10,2012-12-05,11:07:15,18:26:37,Łódź
10,2012-12-06,10:20:33,20:00:26,Wrocław
10,2012-12-07,13:21:54,19:19:12,Piła
10,2012-12-10,11:33:32,20:38:05,Poznań
10,2012-12-11,08:46:02,16:39:28,Łódź
10,2012-12-12,09:04:43,17:03:48,Wrocław
10,2012-12-13,10:56:33,20:51:50,Piła
10,2012-12-14,10:50:46,21:36:18,Poznań
10,2012-12-17,11:13:11,19:04:27,Łódź
10,2012-12-18,11:15:20,20:18:24,Wrocław
10,2012-12-19,11:42:42,20:55:25,Piła
10,2012-12-20,11:19:31,19:11:19,Poznań
10,2012-12-21,10:55:15,19:58:17,Łódź
10,2013-01-02,10:29:29,19:10:04,Wrocław
10,2013-01-03,11:05:09,19:31:55,Piła
10,2013-01-04,11:03:08,20:12:48,Poznań
10,2013-01-08,10:52:36,19:36:29,Łódź
10,2013-01-09,10:48:32,19:58:00,Wrocław
10,2013-01-10,11:41:34,19:15:53,Piła
10,2013-01-11,11:12:02,20:32:31,Poznań
10,2013-01-14,11:12:00,22:20:13,Łódź
10,2013-01-15,10:55:20,19:28:03,Wrocław
10,2013-01-16,10:46:18,19:08:27,Piła
10,2013-01-17,11:35:45,20:58:02,Poznań
10,2013-01-18,11:41:04,19:46:01,Łódź
10,2013-01-21,10:17:01,21:35:53,Wrocław
10,2013-01-22,10:56:14,20:46:59,Piła
10,2013-01-23,08:40:58,16:29:25,Poznań
10,2013-01-24,10:28:34,18:39:07,Łódź
10,2013-01-25,10:36:56,18:48:31,Wrocław
10,2013-01-28,11:16:11,19:18:17,Piła
10,2013-01-29,10:32:22,18:24:32,Poznań
10,2013-01-30,10:58:58,18:57:16,Łódź
10,2013-01-31,11:23:45,20:39:44,Wrocław
10,2013-02-01,08:45:50,20:50:30,Piła
10,2013-02-04,10:54:00,19:27:44,Poznań
10,2013-02-05,10:55:50,19:17:23,Łódź
10,2013-02-06,10:18:27,19:22:25,Wrocław
10,2013-02-07,11:02:19,19:45:10,Piła
10,2013-02-08,11:16:07,20:02:21,Poznań
10,2013-02-11,11:18:20,19:48:21,Łódź
10,2013-02-12,11:15:19,20:05:31,Wrocław
10,2013-02-13,11:25:45,19:52:11,Piła
10,2013-02-14,10:24:38,18:19:28,Poznań
10,2013-02-15,11:52:56,20:10:05,Łódź
10,2013-02-18,10:18:15,18:58:18,Wrocław
10,2013-02-20,10:04:06,19:19:39,Piła
10,2013-02-21,11:09:33,19:35:18,Poznań
10,2013-02-22,11:03:45,20:45:12,Łódź
10,2013-02-25,10:42:23,19:39:02,Wrocław
10,2013-02-26,11:33:06,20:16:43,Piła
10,2013-02-27,11:40:01,20:19:57,Poznań
10,2013-02-28,12:00:29,20:27:43,Łódź
10,2013-03-01,11:30:20,20:46:11,Wrocław
10,2013-03-04,11:34:33,19:44:15,Piła
10,2013-03-05,11:40:45,20:04:39,Poznań
10,2013-03-06,10:55:02,18:57:57,Łódź
10,2013-03-07,11:43:49,20:01:28,Wrocław
10,2013-03-08,12:25:06,20:04:45,Piła
10,2013-03-11,10:46:28,19:12:37,Poznań
10,2013-03-12,09:20:19,17:20:44,Łódź
10,2013-03-13,11:09:24,19:31:26,Wrocław
10,2013-03-14,11:17:03,20:30:44,Piła
10,2013-03-15,10:30:52,18:27:24,Poznań
10,2013-03-18,10:05:40,16:44:47,Łódź
10,2013-03-19,11:06:09,19:27:10,Wrocław
10,2013-03-20,12:06:27,19:52:17,Piła
10,2013-03-21,11:05:05,19:46:13,Poznań
10,2013-03-22,10:30:51,19:12:52,Łódź
10,2013-03-25,10:29:28,18:39:05,Wrocław
10,2013-03-26,10:56:20,19:07:20,Piła
10,2013-03-27,10:52:57,18:41:46,Poznań
10,2013-03-28,09:50:50,17:17:06,Łódź
10,2013-03-29,11:05:21,19:27:26,Wrocław
10,2013-04-02,09:10:08,18:46:12,Piła
10,2013-04-03,10:27:33,19:04:38,Poznań
10,2013-04-04,12:21:46,19:32:07,Łódź
10,2013-04-09,10:54:22,19:28:42,Wrocław
10,2013-04-10,10:41:34,19:37:41,Piła
10,2013-04-11,11:55:06,20:40:07,Poznań
10,2013-04-12,10:44:29,19:43:19,Łódź
10,2013-04-15,09:39:22,18:04:43,Wrocław
10,2013-04-16,09:29:40,20:25:13,Piła
10,2013-04-17,10:00:52,18:10:37,Poznań
10,2013-04-18,09:44:00,17:55:10,Łódź
10,2013-04-19,09:57:34,18:32:32,Wrocław
10,2013-04-22,11:51:10,19:56:06,Piła
10,2013-04-23,09:57:59,18:36:34,Poznań
10,2013-04-24,11:52:30,20:25:03,Łódź
10,2013-04-25,08:50:44,16:48:18,Wrocław
10,2013-04-26,11:33:15,19:33:23,Piła
10,2013-05-09,10:12:47,18:21:06,Poznań
10,2013-05-10,10:54:00,19:09:26,Łódź
10,2013-05-13,11:06:13,19:41:40,Wrocław
10,2013-05-14,11:16:50,19:45:50,Piła
10,2013-05-15,11:33:09,20:16:28,Poznań
10,2013-05-16,11:04:14,19:25:02,Łódź
10,2013-05-17,11:06:30,19:53:53,Wrocław
10,2013-05-20,11:12:38,19:40:40,Piła
10,2013-05-21,10:00:10,17:30:30,Poznań
10,2013-05-22,11:06:38,19:29:13,Łódź
10,2013-05-23,09:17:38,16:14:45,Wrocław
10,2013-05-24,10:50:06,18:57:38,Piła
10,2013-05-27,11:09:34,19:43:52,Poznań
10,2013-05-28,12:28:40,20:43:56,Łódź
10,2013-05-29,12:18:22,20:39:28,Wrocław
10,2013-06-03,11:18:03,19:36:57,Piła
10,2013-06-04,11:35:07,19:43:34,Poznań
10,2013-06-05,11:07:59,20:52:47,Łódź
10,2013-06-06,11:09:15,19:35:27,Wrocław
10,2013-06-07,10:06:33,18:41:19,Piła
10,2013-06-10,12:05:08,22:02:32,Poznań
10,2013-06-11,12:01:33,20:31:40,Łódź
10,2013-06-12,12:04:32,20:15:00,Wrocław
10,2013-06-13,11:41:53,20:16:49,Piła
10,2013-06-14,10:00:03,17:52:43,Poznań
10,2013-06-17,10:00:03,19:06:14,Łódź
10,2013-06-19,10:17:26,19:00:08,Wrocław
10,2013-06-20,09:46:28,18:17:35,Piła
10,2013-06-21,09:56:50,18:08:36,Poznań
10,2013-06-24,10:27:41,19:08:07,Łódź
10,2013-06-25,11:53:37,20:08:40,Wrocław
10,2013-06-26,09:53:29,17:54:27,Piła
10,2013-06-27,10:28:25,19:35:10,Poznań
10,2013-06-28,11:01:36,19:07:30,Łódź
10,2013-07-01,09:53:39,18:22:24,Wrocław
10,2013-07-02,09:52:26,18:23:32,Piła
10,2013-07-03,10:16:45,17:55:04,Poznań
10,2013-07-04,12:05:16,21:15:57,Łódź
10,2013-07-05,08:54:57,16:55:13,Wrocław
10,2013-07-08,11:06:45,19:39:38,Piła
10,2013-07-09,10:43:37,18:08:56,Poznań
10,2013-07-10,10:37:52,20:00:22,Łódź
10,2013-07-11,10:07:44,19:14:51,Wrocław
10,2013-07-12,10:22:15,19:13:13,Piła
10,2013-07-22,10:53:52,19:19:19,Poznań
10,2013-07-23,09:23:59,18:29:03,Łódź
10,2013-07-24,08:58:35,17:03:10,Wrocław
10,2013-07-25,09:52:38,18:37:01,Piła
10,2013-07-29,10:44:19,19:41:47,Poznań
10,2013-07-30,09:06:46,18:02:11,Łódź
10,2013-07-31,08:48:17,17:15:31,Wrocław
10,2013-08-01,10:39:53,19:21:25,Piła
10,2013-08-02,10:33:54,20:20:16,Poznań
10,2013-08-05,10:06:26,19:38:27,Łódź
10,2013-08-06,09:25:36,18:19:13,Wrocław
10,2013-08-07,09:27:43,17:43:52,Piła
10,2013-08-08,10:09:34,18:51:19,Poznań
10,2013-08-09,10:25:31,19:42:27,Łódź
10,2013-08-13,08:58:54,17:01:44,Wrocław
10,2013-08-14,09:16:33,17:41:58,Piła
10,2013-08-19,08:02:20,16:41:41,Poznań
10,2013-08-20,09:17:07,18:28:31,Łódź
10,2013-08-21,08:52:50,17:29:42,Wrocław
10,2013-08-22,09:10:47,17:21:19,Piła
10,2013-08-23,09:35:54,18:03:43,Poznań
10,2013-08-26,10:18:38,18:54:11,Łódź
10,2013-08-27,09:44:40,16:51:25,Wrocław
10,2013-08-28,09:16:59,18:50:08,Piła
10,2013-08-29,09:06:49,17:21:12,Poznań
10,2013-08-30,09:35:41,17:48:34,Łódź
10,2013-09-02,08:25:20,17:11:52,Wrocław
10,2013-09-03,09:20:20,17:47:08,Piła
10,2013-09-04,09:21:39,17:51:50,Poznań
10,2013-09-05,09:27:04,17:29:37,Łódź
10,2013-09-06,09:21:47,17:40:17,Wrocław
10,2013-09-09,09:47:24,18:05:27,Piła
10,2013-09-10,09:39:05,17:59:52,Poznań
10,2013-09-11,09:19:52,16:07:37,Łódź
10,2013-09-12,10:48:46,17:23:51,Wrocław
11,2011-06-01,11:22:31,16:07:52,Piła
11,2011-06-02,10:50:12,10:51:44,Poznań
11,2011-06-03,08:58:10,08:58:10,Łódź
11,2011-06-06,09:05:38,20:16:20,Wrocław
11,2011-06-08,11:47:08,14:08:48,Piła
11,2011-06-09,09:49:10,11:43:52,Poznań
11,2011-06-10,10:55:17,14:43:51,Łódź
11,2011-06-13,12:28:16,13:28:17,Wrocław
11,2011-06-14,09:31:54,12:26:13,Piła
11,2011-06-15,09:01:28,16:30:32,Poznań
11,2011-06-16,08:58:49,23:59:28,Łódź
11,2011-06-17,00:04:28,23:55:08,Wrocław
11,2011-06-18,00:00:08,23:55:08,Piła
11,2011-06-19,00:00:09,23:55:09,Poznań
11,2011-06-20,00:00:09,15:03:38,Łódź
11,2011-06-21,10:59:51,23:56:49,Wrocław
11,2011-06-22,00:01:49,11:56:49,Piła
11,2011-06-28,09:30:31,16:16:08,Poznań
11,2011-06-29,09:06:56,18:07:49,Łódź
11,2011-06-30,09:28:02,15:08:18,Wrocław
11,2011-07-01,08:38:22,18:07:28,Piła
11,2011-07-04,08:58:48,18:05:46,Poznań
11,2011-07-05,09:04:47,18:09:11,Łódź
11,2011-07-06,08:55:00,23:55:24,Wrocław
11,2011-07-07,00:00:27,18:08:19,Piła
11,2011-07-08,10:46:19,18:07:08,Poznań
11,2011-07-11,09:40:21,14:55:14,Łódź
11,2011-07-12,09:20:16,18:07:57,Wrocław
11,2011-07-13,07:46:13,16:21:08,Piła
11,2011-07-14,08:32:55,13:56:30,Poznań
